 "personID" 	 "ageAtDeath" 	 "causeOfDeath" 	 "dateOfDeath" 	 "familyname" 	 "name" 	 "placeOfDeath" 	 "images" 
 "http://api.aucklandmuseum.com/id/person/C523" 	 "31" 	 "Died of wounds" 	 "11 Sep 1916" 	 "Avis" 	 "James" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C523/media/1|http://api.aucklandmuseum.com/id/person/C523/media/2|http://api.aucklandmuseum.com/id/person/C523/media/3" 
 "http://api.aucklandmuseum.com/id/person/C12184" 	 "21" 	 "Died of wounds" 	 "02 Apr 1918" 	 "Pemberton" 	 "David Autumn" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C12184/media/1|http://api.aucklandmuseum.com/id/person/C12184/media/2|http://api.aucklandmuseum.com/id/person/C12184/media/3" 
 "http://api.aucklandmuseum.com/id/person/C2791" 	 "23" 	 "Killed in Action" 	 "25 May 1918" 	 "Clydesdale" 	 "Albert Daniel Duncan" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C2791/media/1" 
 "http://api.aucklandmuseum.com/id/person/C4558" 	 "27" 	 "Killed in Action" 	 "25 Apr 1915" 	 "England" 	 "Bertram Francis" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C4558/media/1|http://api.aucklandmuseum.com/id/person/C4558/media/2|http://api.aucklandmuseum.com/id/person/C4558/media/3" 
 "http://api.aucklandmuseum.com/id/person/C8197" 	 "20" 	 "Accidental Death" 	 "17 Oct 1916" 	 "Kenyon" 	 "Bertram David" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C8197/media/1|http://api.aucklandmuseum.com/id/person/C8197/media/2|http://api.aucklandmuseum.com/id/person/C8197/media/3" 
 "http://api.aucklandmuseum.com/id/person/C6692" 	 "21" 	 "Killed in Action" 	 "15 Sep 1916" 	 "Healey" 	 "Leonard James" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C6692/media/1|http://api.aucklandmuseum.com/id/person/C6692/media/2|http://api.aucklandmuseum.com/id/person/C6692/media/3" 
 "http://api.aucklandmuseum.com/id/person/C15861" 	 "30" 	 "Died of Disease" 	 "03 Nov 1918" 	 "Tollison" 	 "James Henry" 	 "[United Kingdom]" 	 "http://api.aucklandmuseum.com/id/person/C15861/media/1|http://api.aucklandmuseum.com/id/person/C15861/media/2" 
 "http://api.aucklandmuseum.com/id/person/C13753" 	 "33" 	 "Died of wounds" 	 "27 Aug 1918" 	 "Woodward" 	 "Harry Cecil" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C13753/media/1|http://api.aucklandmuseum.com/id/person/C13753/media/2" 
 "http://api.aucklandmuseum.com/id/person/C965" 	 "20" 	 "Killed in Action" 	 "18 Jan 1918" 	 "Beechey" 	 "Horatio Wilfred Arthur" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C965/media/4|http://api.aucklandmuseum.com/id/person/C965/media/3|http://api.aucklandmuseum.com/id/person/C965/media/7|http://api.aucklandmuseum.com/id/person/C965/media/1|http://api.aucklandmuseum.com/id/person/C965/media/2|http://api.aucklandmuseum.com/id/person/C965/media/6|http://api.aucklandmuseum.com/id/person/C965/media/5" 
 "http://api.aucklandmuseum.com/id/person/C4268" 	 "37" 	 "Died of wounds" 	 "25 May 1918" 	 "Dunlay" 	 "James" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C4268/media/1|http://api.aucklandmuseum.com/id/person/C4268/media/2" 
 "http://api.aucklandmuseum.com/id/person/C16453" 	 "21" 	 "Killed in Action" 	 "25 Apr 1915" 	 "Warwick" 	 "John William" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C16453/media/1|http://api.aucklandmuseum.com/id/person/C16453/media/2" 
 "http://api.aucklandmuseum.com/id/person/C12610" 	 "27" 	 "Killed in Action" 	 "27 Jul 1917" 	 "Priest" 	 "George" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C12610/media/1|http://api.aucklandmuseum.com/id/person/C12610/media/2" 
 "http://api.aucklandmuseum.com/id/person/C477" 	 "21" 	 "Died of wounds" 	 "18 Jun 1917" 	 "Asquith" 	 "Hugh Dynevor" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C477/media/1|http://api.aucklandmuseum.com/id/person/C477/media/2" 
 "http://api.aucklandmuseum.com/id/person/C15329" 	 "26" 	 "Died of wounds" 	 "12 Oct 1916" 	 "Symons" 	 "Lewis Vivian" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C15329/media/1" 
 "http://api.aucklandmuseum.com/id/person/C20065" 	 "33" 	 "Died of Disease" 	 "Aug 1931" 	 "Eagle" 	 "William Charles" 	 "Wellington" 	 "http://api.aucklandmuseum.com/id/person/C20065/media/1" 
 "http://api.aucklandmuseum.com/id/person/C7347" 	 "36" 	 "Killed in Action" 	 "23 Jun 1917" 	 "Humphries" 	 "Wharton Larwill" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C7347/media/1|http://api.aucklandmuseum.com/id/person/C7347/media/2" 
 "http://api.aucklandmuseum.com/id/person/C7742" 	 "20" 	 "Killed in Action" 	 "04 Oct 1917" 	 "Johanson" 	 "Walter Oscar" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C7742/media/1|http://api.aucklandmuseum.com/id/person/C7742/media/2|http://api.aucklandmuseum.com/id/person/C7742/media/3" 
 "http://api.aucklandmuseum.com/id/person/C11369" 	 "31" 	 "Died of Sickness" 	 "11 Feb 1918" 	 "Nelson" 	 "Arthur" 	 "Wiltshire" 	 "http://api.aucklandmuseum.com/id/person/C11369/media/3|http://api.aucklandmuseum.com/id/person/C11369/media/2|http://api.aucklandmuseum.com/id/person/C11369/media/4|http://api.aucklandmuseum.com/id/person/C11369/media/1|http://api.aucklandmuseum.com/id/person/C11369/media/5" 
 "http://api.aucklandmuseum.com/id/person/C7748" 	 "18" 	 "Killed in Action" 	 "01 Oct 1916" 	 "Johns" 	 "Leonard Ernest" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C7748/media/1" 
 "http://api.aucklandmuseum.com/id/person/C6775" 	 "25" 	 "Killed in Action" 	 "05 Apr 1918" 	 "Henderson" 	 "William Alexander" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C6775/media/1|http://api.aucklandmuseum.com/id/person/C6775/media/2|http://api.aucklandmuseum.com/id/person/C6775/media/3|http://api.aucklandmuseum.com/id/person/C6775/media/4" 
 "http://api.aucklandmuseum.com/id/person/C8268" 	 "43" 	 "Died of Disease" 	 "04 Jan 1917" 	 "King" 	 "Arthur James" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C8268/media/1|http://api.aucklandmuseum.com/id/person/C8268/media/2" 
 "http://api.aucklandmuseum.com/id/person/C11565" 	 "21" 	 "Killed in Action" 	 "22 Sep 1916" 	 "North" 	 "Montagu Stanley" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C11565/media/1|http://api.aucklandmuseum.com/id/person/C11565/media/2|http://api.aucklandmuseum.com/id/person/C11565/media/3" 
 "http://api.aucklandmuseum.com/id/person/C3030" 	 "22" 	 "Killed in Action" 	 "15 Sep 1916" 	 "Congdon" 	 "Arthur Edward" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C3030/media/6|http://api.aucklandmuseum.com/id/person/C3030/media/4|http://api.aucklandmuseum.com/id/person/C3030/media/5|http://api.aucklandmuseum.com/id/person/C3030/media/7|http://api.aucklandmuseum.com/id/person/C3030/media/1|http://api.aucklandmuseum.com/id/person/C3030/media/2|http://api.aucklandmuseum.com/id/person/C3030/media/3" 
 "http://api.aucklandmuseum.com/id/person/C6953" 	 "32" 	 "Died of wounds" 	 "17 Sep 1916" 	 "Hill" 	 "William Cowper" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C6953/media/1" 
 "http://api.aucklandmuseum.com/id/person/C11970" 	 "31" 	 "Died of wounds" 	 "02 Oct 1916" 	 "Parker" 	 "Gordon" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C11970/media/1" 
 "http://api.aucklandmuseum.com/id/person/C13761" 	 "20" 	 "Killed in Action" 	 "08 May 1918" 	 "Woollams" 	 "Roy Howard" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C13761/media/5|http://api.aucklandmuseum.com/id/person/C13761/media/4|http://api.aucklandmuseum.com/id/person/C13761/media/2|http://api.aucklandmuseum.com/id/person/C13761/media/7|http://api.aucklandmuseum.com/id/person/C13761/media/1|http://api.aucklandmuseum.com/id/person/C13761/media/3|http://api.aucklandmuseum.com/id/person/C13761/media/8|http://api.aucklandmuseum.com/id/person/C13761/media/6" 
 "http://api.aucklandmuseum.com/id/person/C6158" 	 "23" 	 "Died of wounds" 	 "03 May 1918" 	 "Hallgarth" 	 "Daniel Gordon" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C6158/media/1|http://api.aucklandmuseum.com/id/person/C6158/media/2|http://api.aucklandmuseum.com/id/person/C6158/media/3" 
 "http://api.aucklandmuseum.com/id/person/C10397" 	 "25" 	 "Died of wounds" 	 "13 Oct 1917" 	 "Marshall" 	 "Joseph Bernard" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C10397/media/1|http://api.aucklandmuseum.com/id/person/C10397/media/2" 
 "http://api.aucklandmuseum.com/id/person/C6773" 	 "30" 	 "Killed in Action" 	 "12 Oct 1917" 	 "Henderson" 	 "William" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C6773/media/1|http://api.aucklandmuseum.com/id/person/C6773/media/2|http://api.aucklandmuseum.com/id/person/C6773/media/3|http://api.aucklandmuseum.com/id/person/C6773/media/4" 
 "http://api.aucklandmuseum.com/id/person/C13519" 	 "47" 	 "Killed in Action" 	 "27 Sep 1916" 	 "Wilson" 	 "Charles" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C13519/media/1" 
 "http://api.aucklandmuseum.com/id/person/C2705" 	 "28" 	 "Died of wounds" 	 "31 Mar 1918" 	 "Clarke" 	 "James Clifford" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C2705/media/1|http://api.aucklandmuseum.com/id/person/C2705/media/2" 
 "http://api.aucklandmuseum.com/id/person/C5583" 	 "34" 	 "Died of Disease" 	 "05 Dec 1916" 	 "Glastonbury" 	 "Alfred George" 	 "[United Kingdom]" 	 "http://api.aucklandmuseum.com/id/person/C5583/media/10|http://api.aucklandmuseum.com/id/person/C5583/media/5|http://api.aucklandmuseum.com/id/person/C5583/media/8|http://api.aucklandmuseum.com/id/person/C5583/media/6|http://api.aucklandmuseum.com/id/person/C5583/media/2|http://api.aucklandmuseum.com/id/person/C5583/media/4|http://api.aucklandmuseum.com/id/person/C5583/media/9|http://api.aucklandmuseum.com/id/person/C5583/media/1|http://api.aucklandmuseum.com/id/person/C5583/media/3|http://api.aucklandmuseum.com/id/person/C5583/media/7" 
 "http://api.aucklandmuseum.com/id/person/C13878" 	 "23" 	 "Died of wounds" 	 "15 Jun 1917" 	 "Robinson" 	 "Archibald James" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C13878/media/10|http://api.aucklandmuseum.com/id/person/C13878/media/2|http://api.aucklandmuseum.com/id/person/C13878/media/7|http://api.aucklandmuseum.com/id/person/C13878/media/5|http://api.aucklandmuseum.com/id/person/C13878/media/1|http://api.aucklandmuseum.com/id/person/C13878/media/12|http://api.aucklandmuseum.com/id/person/C13878/media/9|http://api.aucklandmuseum.com/id/person/C13878/media/14|http://api.aucklandmuseum.com/id/person/C13878/media/8|http://api.aucklandmuseum.com/id/person/C13878/media/13|http://api.aucklandmuseum.com/id/person/C13878/media/11|http://api.aucklandmuseum.com/id/person/C13878/media/15|http://api.aucklandmuseum.com/id/person/C13878/media/4|http://api.aucklandmuseum.com/id/person/C13878/media/6|http://api.aucklandmuseum.com/id/person/C13878/media/3" 
 "http://api.aucklandmuseum.com/id/person/C11708" 	 "37" 	 "Killed in Action" 	 "05 Apr 1918" 	 "O'Neill" 	 "Thomas" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C11708/media/1|http://api.aucklandmuseum.com/id/person/C11708/media/2|http://api.aucklandmuseum.com/id/person/C11708/media/3" 
 "http://api.aucklandmuseum.com/id/person/C11208" 	 "21" 	 "Killed in Action" 	 "19 May 1915" 	 "Munro" 	 "Robert William" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C11208/media/4|http://api.aucklandmuseum.com/id/person/C11208/media/1|http://api.aucklandmuseum.com/id/person/C11208/media/2|http://api.aucklandmuseum.com/id/person/C11208/media/5|http://api.aucklandmuseum.com/id/person/C11208/media/9|http://api.aucklandmuseum.com/id/person/C11208/media/6|http://api.aucklandmuseum.com/id/person/C11208/media/3|http://api.aucklandmuseum.com/id/person/C11208/media/7|http://api.aucklandmuseum.com/id/person/C11208/media/8" 
 "http://api.aucklandmuseum.com/id/person/C15688" 	 "32" 	 "Died of Disease" 	 "11 Oct 1915" 	 "Thompson" 	 "Charles" 	 "Wellington" 	 "http://api.aucklandmuseum.com/id/person/C15688/media/1|http://api.aucklandmuseum.com/id/person/C15688/media/2|http://api.aucklandmuseum.com/id/person/C15688/media/3|http://api.aucklandmuseum.com/id/person/C15688/media/4|http://api.aucklandmuseum.com/id/person/C15688/media/5|http://api.aucklandmuseum.com/id/person/C15688/media/6|http://api.aucklandmuseum.com/id/person/C15688/media/7" 
 "http://api.aucklandmuseum.com/id/person/C6206" 	 "26" 	 "Killed in Action" 	 "07 Jun 1917" 	 "Hamilton" 	 "John" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C6206/media/1" 
 "http://api.aucklandmuseum.com/id/person/C11632" 	 "24" 	 "Died of Sickness" 	 "09 Nov 1918" 	 "O'Connor" 	 "Graham Wakefield" 	 "Codford" 	 "http://api.aucklandmuseum.com/id/person/C11632/media/2|http://api.aucklandmuseum.com/id/person/C11632/media/3|http://api.aucklandmuseum.com/id/person/C11632/media/6|http://api.aucklandmuseum.com/id/person/C11632/media/5|http://api.aucklandmuseum.com/id/person/C11632/media/7|http://api.aucklandmuseum.com/id/person/C11632/media/11|http://api.aucklandmuseum.com/id/person/C11632/media/9|http://api.aucklandmuseum.com/id/person/C11632/media/13|http://api.aucklandmuseum.com/id/person/C11632/media/1|http://api.aucklandmuseum.com/id/person/C11632/media/4|http://api.aucklandmuseum.com/id/person/C11632/media/8|http://api.aucklandmuseum.com/id/person/C11632/media/10|http://api.aucklandmuseum.com/id/person/C11632/media/12" 
 "http://api.aucklandmuseum.com/id/person/C14276" 	 "25" 	 "Killed in Action" 	 "14 Sep 1916" 	 "Shaw" 	 "William" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C14276/media/5|http://api.aucklandmuseum.com/id/person/C14276/media/2|http://api.aucklandmuseum.com/id/person/C14276/media/3|http://api.aucklandmuseum.com/id/person/C14276/media/4|http://api.aucklandmuseum.com/id/person/C14276/media/1" 
 "http://api.aucklandmuseum.com/id/person/C14158" 	 "29" 	 "Killed in Action" 	 "07 Jun 1917" 	 "Seagrave" 	 "Ambrose" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C14158/media/1" 
 "http://api.aucklandmuseum.com/id/person/C3211" 	 "36" 	 "Killed in Action" 	 "08 Aug 1915" 	 "Cory" 	 "Donald Henry" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C3211/media/1|http://api.aucklandmuseum.com/id/person/C3211/media/2|http://api.aucklandmuseum.com/id/person/C3211/media/3" 
 "http://api.aucklandmuseum.com/id/person/C6629" 	 "20" 	 "Killed in Action" 	 "08 Aug 1915" 	 "Hay" 	 "Vernon Joseph" 	 "Gallipoli" 	 "http://api.aucklandmuseum.com/id/person/C6629/media/3|http://api.aucklandmuseum.com/id/person/C6629/media/2|http://api.aucklandmuseum.com/id/person/C6629/media/4|http://api.aucklandmuseum.com/id/person/C6629/media/6|http://api.aucklandmuseum.com/id/person/C6629/media/1|http://api.aucklandmuseum.com/id/person/C6629/media/5" 
 "http://api.aucklandmuseum.com/id/person/C33040" 	 "25" 	 "Died of Sickness" 	 "07 Nov 1918" 	 "Doig" 	 "Henry Wilfred Greenroyce" 	 "Wellington" 	 "http://api.aucklandmuseum.com/id/person/C33040/media/1|http://api.aucklandmuseum.com/id/person/C33040/media/2" 
 "http://api.aucklandmuseum.com/id/person/C3056" 	 "22" 	 "Killed in Action" 	 "09 Jan 1917" 	 "Cook" 	 "Arthur Clarence" 	 "Egypt" 	 "http://api.aucklandmuseum.com/id/person/C3056/media/1|http://api.aucklandmuseum.com/id/person/C3056/media/2|http://api.aucklandmuseum.com/id/person/C3056/media/3" 
 "http://api.aucklandmuseum.com/id/person/C5447" 	 "23" 	 "Killed in Action" 	 "09 Jan 1917" 	 "Gibbs" 	 "Leslie Walter" 	 "Palestine" 	 "http://api.aucklandmuseum.com/id/person/C5447/media/1|http://api.aucklandmuseum.com/id/person/C5447/media/2" 
 "http://api.aucklandmuseum.com/id/person/C3629" 	 "21" 	 "Killed in Action" 	 "13 Jun 1917" 	 "Dalton" 	 "Roland" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C3629/media/1|http://api.aucklandmuseum.com/id/person/C3629/media/2|http://api.aucklandmuseum.com/id/person/C3629/media/3" 
 "http://api.aucklandmuseum.com/id/person/C15563" 	 "38" 	 "Killed in Action" 	 "21 Jan 1918" 	 "Taylor" 	 "Thomas" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C15563/media/1|http://api.aucklandmuseum.com/id/person/C15563/media/2" 
 "http://api.aucklandmuseum.com/id/person/C41267" 	 "20" 	 "Died of wounds" 	 "06 Aug 1917" 	 "Craw" 	 "George" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C41267/media/1|http://api.aucklandmuseum.com/id/person/C41267/media/2|http://api.aucklandmuseum.com/id/person/C41267/media/3|http://api.aucklandmuseum.com/id/person/C41267/media/4" 
 "http://api.aucklandmuseum.com/id/person/C13382" 	 "19" 	 "Died of wounds" 	 "16 Jun 1917" 	 "Ryan" 	 "Thomas" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C13382/media/1|http://api.aucklandmuseum.com/id/person/C13382/media/2|http://api.aucklandmuseum.com/id/person/C13382/media/3" 
 "http://api.aucklandmuseum.com/id/person/C16194" 	 "24" 	 "Killed in Action" 	 "17 Sep 1916" 	 "Wagstaff" 	 "Arthur Albert" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C16194/media/6|http://api.aucklandmuseum.com/id/person/C16194/media/3|http://api.aucklandmuseum.com/id/person/C16194/media/2|http://api.aucklandmuseum.com/id/person/C16194/media/4|http://api.aucklandmuseum.com/id/person/C16194/media/1|http://api.aucklandmuseum.com/id/person/C16194/media/5" 
 "http://api.aucklandmuseum.com/id/person/C16522" 	 "23" 	 "Died of wounds" 	 "02 Oct 1916" 	 "Watson" 	 "Thomas Henry" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C16522/media/4|http://api.aucklandmuseum.com/id/person/C16522/media/6|http://api.aucklandmuseum.com/id/person/C16522/media/2|http://api.aucklandmuseum.com/id/person/C16522/media/3|http://api.aucklandmuseum.com/id/person/C16522/media/5|http://api.aucklandmuseum.com/id/person/C16522/media/1" 
 "http://api.aucklandmuseum.com/id/person/C3101" 	 "22" 	 "Died of Disease" 	 "18 Feb 1918" 	 "Coombe" 	 "George Hugh" 	 "Great Britain" 	 "http://api.aucklandmuseum.com/id/person/C3101/media/1|http://api.aucklandmuseum.com/id/person/C3101/media/2" 
 "http://api.aucklandmuseum.com/id/person/C4419" 	 "20" 	 "Killed in Action" 	 "07 Jun 1917" 	 "Edwards" 	 "Raymond Leslie" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C4419/media/1|http://api.aucklandmuseum.com/id/person/C4419/media/2" 
 "http://api.aucklandmuseum.com/id/person/C5954" 	 "33" 	 "Died of wounds" 	 "13 Feb 1916" 	 "Griffiths" 	 "Graham" 	 "Egypt" 	 "http://api.aucklandmuseum.com/id/person/C5954/media/1|http://api.aucklandmuseum.com/id/person/C5954/media/2|http://api.aucklandmuseum.com/id/person/C5954/media/3|http://api.aucklandmuseum.com/id/person/C5954/media/4" 
 "http://api.aucklandmuseum.com/id/person/C10668" 	 "41" 	 "Died of wounds" 	 "26 Feb 1917" 	 "Messenger" 	 "Frank" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C10668/media/1|http://api.aucklandmuseum.com/id/person/C10668/media/2|http://api.aucklandmuseum.com/id/person/C10668/media/3" 
 "http://api.aucklandmuseum.com/id/person/C10713" 	 "21" 	 "Killed in Action" 	 "15 Jan 1918" 	 "Milburn" 	 "Llewellyn Stanley" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C10713/media/1|http://api.aucklandmuseum.com/id/person/C10713/media/2" 
 "http://api.aucklandmuseum.com/id/person/C3018" 	 "23" 	 "Accidental Death" 	 "29 Jul 1918" 	 "Comeskey" 	 "James" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C3018/media/1|http://api.aucklandmuseum.com/id/person/C3018/media/2" 
 "http://api.aucklandmuseum.com/id/person/C9860" 	 "22" 	 "Died of Disease" 	 "17 Jul 1916" 	 "Mackwood" 	 "John Herbert" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C9860/media/3|http://api.aucklandmuseum.com/id/person/C9860/media/2|http://api.aucklandmuseum.com/id/person/C9860/media/1|http://api.aucklandmuseum.com/id/person/C9860/media/4|http://api.aucklandmuseum.com/id/person/C9860/media/5" 
 "http://api.aucklandmuseum.com/id/person/C11101" 	 "22" 	 "Died of Disease" 	 "01 Dec 1918" 	 "Morton" 	 "James Alexander" 	 "[United Kingdom]" 	 "http://api.aucklandmuseum.com/id/person/C11101/media/1|http://api.aucklandmuseum.com/id/person/C11101/media/2" 
 "http://api.aucklandmuseum.com/id/person/C15902" 	 "24" 	 "Died of wounds" 	 "06 Feb 1917" 	 "Townshend" 	 "Arthur William" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C15902/media/1" 
 "http://api.aucklandmuseum.com/id/person/C12968" 	 "29" 	 "Died of Disease" 	 "24 Jun 1918" 	 "Rhoades" 	 "Harry" 	 "Brockenhurst" 	 "http://api.aucklandmuseum.com/id/person/C12968/media/1" 
 "http://api.aucklandmuseum.com/id/person/C2029" 	 "31" 	 "Killed in Action" 	 "12 Aug 1917" 	 "Burton" 	 "Alfred" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C2029/media/1|http://api.aucklandmuseum.com/id/person/C2029/media/2|http://api.aucklandmuseum.com/id/person/C2029/media/3" 
 "http://api.aucklandmuseum.com/id/person/C8100" 	 "33" 	 "Died of wounds" 	 "01 Sep 1918" 	 "Keith" 	 "James George" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C8100/media/1|http://api.aucklandmuseum.com/id/person/C8100/media/2|http://api.aucklandmuseum.com/id/person/C8100/media/3" 
 "http://api.aucklandmuseum.com/id/person/C3880" 	 "23" 	 "Died of Disease" 	 "28 Jul 1915" 	 "Denniston" 	 "Thomas Hillier" 	 "Malta" 	 "http://api.aucklandmuseum.com/id/person/C3880/media/1" 
 "http://api.aucklandmuseum.com/id/person/C13447" 	 "39" 	 "Died of wounds" 	 "19 Aug 1918" 	 "Sands" 	 "Robert Frederick" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C13447/media/1|http://api.aucklandmuseum.com/id/person/C13447/media/2" 
 "http://api.aucklandmuseum.com/id/person/C15569" 	 "20" 	 "Died of Disease" 	 "13 Feb 1919" 	 "Taylor" 	 "Wilfred Charles Wesley" 	 "Great Britain" 	 "http://api.aucklandmuseum.com/id/person/C15569/media/1|http://api.aucklandmuseum.com/id/person/C15569/media/2" 
 "http://api.aucklandmuseum.com/id/person/C3197" 	 "25" 	 "Killed in Action" 	 "03 Dec 1917" 	 "Cornick" 	 "Thomas John" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C3197/media/1" 
 "http://api.aucklandmuseum.com/id/person/C12480" 	 "33" 	 "Died of Disease" 	 "14 Nov 1918" 	 "Porteous" 	 "David Ivon" 	 "Brockenhurst" 	 "http://api.aucklandmuseum.com/id/person/C12480/media/1|http://api.aucklandmuseum.com/id/person/C12480/media/2|http://api.aucklandmuseum.com/id/person/C12480/media/3" 
 "http://api.aucklandmuseum.com/id/person/C32910" 	 "25" 	 "Died of Sickness" 	 "21 Nov 1918" 	 "Ambrose" 	 "James Osbon" 	 "Featherston" 	 "http://api.aucklandmuseum.com/id/person/C32910/media/1|http://api.aucklandmuseum.com/id/person/C32910/media/2|http://api.aucklandmuseum.com/id/person/C32910/media/3" 
 "http://api.aucklandmuseum.com/id/person/C8185" 	 "25" 	 "Died of wounds" 	 "20 Sep 1916" 	 "Kennedy" 	 "Samuel Clarence" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C8185/media/1|http://api.aucklandmuseum.com/id/person/C8185/media/3|http://api.aucklandmuseum.com/id/person/C8185/media/6|http://api.aucklandmuseum.com/id/person/C8185/media/5|http://api.aucklandmuseum.com/id/person/C8185/media/2|http://api.aucklandmuseum.com/id/person/C8185/media/4|http://api.aucklandmuseum.com/id/person/C8185/media/7" 
 "http://api.aucklandmuseum.com/id/person/C13877" 	 "22" 	 "Died of wounds" 	 "05 Apr 1918" 	 "Robinson" 	 "Andrew Henry" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C13877/media/1|http://api.aucklandmuseum.com/id/person/C13877/media/2|http://api.aucklandmuseum.com/id/person/C13877/media/3" 
 "http://api.aucklandmuseum.com/id/person/C7915" 	 "24" 	 "Killed in Action" 	 "14 Sep 1916" 	 "Jones" 	 "James William" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C7915/media/1" 
 "http://api.aucklandmuseum.com/id/person/C14013" 	 "23" 	 "Killed in Action" 	 "26 Sep 1916" 	 "Saunders" 	 "John" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C14013/media/1|http://api.aucklandmuseum.com/id/person/C14013/media/2|http://api.aucklandmuseum.com/id/person/C14013/media/3|http://api.aucklandmuseum.com/id/person/C14013/media/4" 
 "http://api.aucklandmuseum.com/id/person/C3113" 	 "24" 	 "Killed in Action" 	 "07 Jun 1917" 	 "Cooper" 	 "Allen Claude" 	 "Belgium" 	 "http://api.aucklandmuseum.com/id/person/C3113/media/1|http://api.aucklandmuseum.com/id/person/C3113/media/2|http://api.aucklandmuseum.com/id/person/C3113/media/3|http://api.aucklandmuseum.com/id/person/C3113/media/4|http://api.aucklandmuseum.com/id/person/C3113/media/5" 
 "http://api.aucklandmuseum.com/id/person/C7749" 	 "29" 	 "Killed in Action" 	 "29 Jan 1918" 	 "Johns" 	 "Percival Godfrey" 	 "France" 	 "http://api.aucklandmuseum.com/id/person/C7749/media/1|http://api.aucklandmuseum.com/id/person/C7749/media/2" 
 "http://api.aucklandmuseum.com/id/person/C6846" 	 "21" 	 "Killed in Action" 	 "12 Oct 1917" 	 "Hetherington" 	 "Joseph" 	 "Ypres" 	 "http://api.aucklandmuseum.com/id/person/C6846/media/1|http://api.aucklandmuseum.com/id/person/C6846/media/2" 
 "http://api.aucklandmuseum.com/id/person/C7256" 	 "36" 	 "Killed in Action" 	 "15 Sep 1916" 	 "Howes" 	 "John" 	 "Somme" 	 "http://api.aucklandmuseum.com/id/person/C7256/media/1|http://api.aucklandmuseum.com/id/person/C7256/media/2|http://api.aucklandmuseum.com/id/person/C7256/media/3" 
